inventory_id,product_id,store_id,stock_quantity,snapshot_date
INV-0006902,PRD-00058,STR-0003,45,2024-03-11
INV-0006903,PRD-00018,STR-0003,48,2024-03-11
INV-0006904,PRD-00012,STR-0003,145,2024-03-11
INV-0006905,PRD-00059,STR-0003,125,2024-03-11
INV-0006906,PRD-00002,STR-0003,241,2024-03-11
INV-0006907,PRD-00035,STR-0003,186,2024-03-11
INV-0006908,PRD-00038,STR-0003,46,2024-03-11
INV-0006909,PRD-00007,STR-0003,165,2024-03-11
INV-0006910,PRD-00025,STR-0003,72,2024-03-11
INV-0006911,PRD-00044,STR-0003,5,2024-03-11
INV-0006912,PRD-00060,STR-0003,79,2024-03-11
INV-0006913,PRD-00014,STR-0003,41,2024-03-11
INV-0006914,PRD-00029,STR-0003,226,2024-03-11
INV-0006915,PRD-00066,STR-0003,45,2024-03-11
INV-0006916,PRD-00053,STR-0003,209,2024-03-11
INV-0006917,PRD-00062,STR-0003,100,2024-03-11
INV-0006918,PRD-00055,STR-0003,175,2024-03-11
INV-0006919,PRD-00054,STR-0003,155,2024-03-11
INV-0006920,PRD-00033,STR-0003,48,2024-03-11
INV-0006921,PRD-00009,STR-0004,144,2024-03-11
INV-0006922,PRD-00019,STR-0004,228,2024-03-11
INV-0006923,PRD-00010,STR-0004,113,2024-03-11
INV-0006924,PRD-00055,STR-0004,208,2024-03-11
INV-0006925,PRD-00032,STR-0004,41,2024-03-11
INV-0006926,PRD-00030,STR-0004,78,2024-03-11
INV-0006927,PRD-00059,STR-0004,84,2024-03-11
INV-0006928,PRD-00042,STR-0004,122,2024-03-11
INV-0006929,PRD-00026,STR-0004,39,2024-03-11
INV-0006930,PRD-00007,STR-0004,62,2024-03-11
INV-0006931,PRD-00047,STR-0004,14,2024-03-11
INV-0006932,PRD-00034,STR-0004,139,2024-03-11
INV-0006933,PRD-00068,STR-0004,177,2024-03-11
INV-0006934,PRD-00058,STR-0004,68,2024-03-11
INV-0006935,PRD-00049,STR-0004,160,2024-03-11
INV-0006936,PRD-00052,STR-0004,139,2024-03-11
INV-0006937,PRD-00001,STR-0004,31,2024-03-11
INV-0006938,PRD-00039,STR-0004,5,2024-03-11
INV-0006939,PRD-00062,STR-0004,211,2024-03-11
INV-0006940,PRD-00025,STR-0004,11,2024-03-11
INV-0006941,PRD-00054,STR-0004,26,2024-03-11
INV-0006942,PRD-00002,STR-0004,139,2024-03-11
INV-0006943,PRD-00008,STR-0004,75,2024-03-11
INV-0006944,PRD-00053,STR-0004,26,2024-03-11
INV-0006945,PRD-00061,STR-0004,130,2024-03-11
INV-0006946,PRD-00003,STR-0004,226,2024-03-11
INV-0006947,PRD-00056,STR-0004,214,2024-03-11
INV-0006948,PRD-00016,STR-0004,106,2024-03-11
INV-0006949,PRD-00006,STR-0004,36,2024-03-11
INV-0006950,PRD-00018,STR-0004,0,2024-03-11
INV-0006951,PRD-00066,STR-0004,233,2024-03-11
INV-0006952,PRD-00045,STR-0004,57,2024-03-11
INV-0006953,PRD-00037,STR-0004,6,2024-03-11
INV-0006954,PRD-00050,STR-0004,58,2024-03-11
INV-0006955,PRD-00022,STR-0004,109,2024-03-11
INV-0006956,PRD-00040,STR-0004,98,2024-03-11
INV-0006957,PRD-00013,STR-0004,37,2024-03-11
INV-0006958,PRD-00005,STR-0004,90,2024-03-11
INV-0006959,PRD-00041,STR-0004,167,2024-03-11
INV-0006960,PRD-00048,STR-0004,73,2024-03-11
INV-0006961,PRD-00029,STR-0005,238,2024-03-11
INV-0006962,PRD-00050,STR-0005,250,2024-03-11
INV-0006963,PRD-00015,STR-0005,38,2024-03-11
INV-0006964,PRD-00063,STR-0005,199,2024-03-11
INV-0006965,PRD-00022,STR-0005,167,2024-03-11
INV-0006966,PRD-00008,STR-0005,37,2024-03-11
INV-0006967,PRD-00066,STR-0005,81,2024-03-11
INV-0006968,PRD-00007,STR-0005,37,2024-03-11
INV-0006969,PRD-00019,STR-0005,99,2024-03-11
INV-0006970,PRD-00023,STR-0005,114,2024-03-11
INV-0006971,PRD-00005,STR-0005,184,2024-03-11
INV-0006972,PRD-00040,STR-0005,203,2024-03-11
INV-0006973,PRD-00064,STR-0005,201,2024-03-11
INV-0006974,PRD-00065,STR-0005,249,2024-03-11
INV-0006975,PRD-00024,STR-0005,122,2024-03-11
INV-0006976,PRD-00006,STR-0005,208,2024-03-11
INV-0006977,PRD-00003,STR-0005,17,2024-03-11
INV-0006978,PRD-00039,STR-0005,28,2024-03-11
INV-0006979,PRD-00010,STR-0005,147,2024-03-11
INV-0006980,PRD-00012,STR-0005,109,2024-03-11
INV-0006981,PRD-00028,STR-0005,245,2024-03-11
INV-0006982,PRD-00034,STR-0005,186,2024-03-11
INV-0006983,PRD-00056,STR-0005,71,2024-03-11
INV-0006984,PRD-00051,STR-0005,37,2024-03-11
INV-0006985,PRD-00049,STR-0005,23,2024-03-11
INV-0006986,PRD-00048,STR-0005,82,2024-03-11
INV-0006987,PRD-00067,STR-0005,32,2024-03-11
INV-0006988,PRD-00020,STR-0005,46,2024-03-11
INV-0006989,PRD-00057,STR-0005,196,2024-03-11
INV-0006990,PRD-00060,STR-0005,98,2024-03-11
INV-0006991,PRD-00059,STR-0005,90,2024-03-11
INV-0006992,PRD-00061,STR-0005,81,2024-03-11
INV-0006993,PRD-00018,STR-0005,126,2024-03-11
INV-0006994,PRD-00032,STR-0005,108,2024-03-11
INV-0006995,PRD-00054,STR-0005,123,2024-03-11
INV-0006996,PRD-00017,STR-0005,177,2024-03-11
INV-0006997,PRD-00058,STR-0005,249,2024-03-11
INV-0006998,PRD-00026,STR-0005,105,2024-03-11
INV-0006999,PRD-00001,STR-0005,154,2024-03-11
INV-0007000,PRD-00043,STR-0005,203,2024-03-11
INV-0007001,PRD-00043,STR-0006,221,2024-03-11
INV-0007002,PRD-00018,STR-0006,199,2024-03-11
INV-0007003,PRD-00032,STR-0006,209,2024-03-11
INV-0007004,PRD-00050,STR-0006,35,2024-03-11
INV-0007005,PRD-00054,STR-0006,75,2024-03-11
INV-0007006,PRD-00036,STR-0006,117,2024-03-11
INV-0007007,PRD-00066,STR-0006,36,2024-03-11
INV-0007008,PRD-00035,STR-0006,213,2024-03-11
INV-0007009,PRD-00061,STR-0006,218,2024-03-11
INV-0007010,PRD-00062,STR-0006,141,2024-03-11
INV-0007011,PRD-00060,STR-0006,248,2024-03-11
INV-0007012,PRD-00058,STR-0006,238,2024-03-11
INV-0007013,PRD-00053,STR-0006,233,2024-03-11
INV-0007014,PRD-00015,STR-0006,107,2024-03-11
INV-0007015,PRD-00025,STR-0006,62,2024-03-11
INV-0007016,PRD-00006,STR-0006,53,2024-03-11
INV-0007017,PRD-00038,STR-0006,211,2024-03-11
INV-0007018,PRD-00046,STR-0006,57,2024-03-11
INV-0007019,PRD-00027,STR-0006,14,2024-03-11
INV-0007020,PRD-00034,STR-0006,191,2024-03-11
INV-0007021,PRD-00037,STR-0006,35,2024-03-11
INV-0007022,PRD-00045,STR-0006,30,2024-03-11
INV-0007023,PRD-00055,STR-0006,246,2024-03-11
INV-0007024,PRD-00047,STR-0006,178,2024-03-11
INV-0007025,PRD-00056,STR-0006,180,2024-03-11
INV-0007026,PRD-00016,STR-0006,36,2024-03-11
INV-0007027,PRD-00024,STR-0006,96,2024-03-11
INV-0007028,PRD-00001,STR-0006,187,2024-03-11
INV-0007029,PRD-00014,STR-0006,6,2024-03-11
INV-0007030,PRD-00002,STR-0006,178,2024-03-11
INV-0007031,PRD-00042,STR-0006,247,2024-03-11
INV-0007032,PRD-00063,STR-0006,108,2024-03-11
INV-0007033,PRD-00031,STR-0006,95,2024-03-11
INV-0007034,PRD-00009,STR-0006,13,2024-03-11
INV-0007035,PRD-00008,STR-0006,179,2024-03-11
INV-0007036,PRD-00004,STR-0006,27,2024-03-11
INV-0007037,PRD-00023,STR-0006,169,2024-03-11
INV-0007038,PRD-00012,STR-0006,148,2024-03-11
INV-0007039,PRD-00028,STR-0006,18,2024-03-11
INV-0007040,PRD-00030,STR-0006,122,2024-03-11
INV-0007041,PRD-00021,STR-0007,174,2024-03-11
INV-0007042,PRD-00004,STR-0007,242,2024-03-11
INV-0007043,PRD-00019,STR-0007,224,2024-03-11
INV-0007044,PRD-00047,STR-0007,116,2024-03-11
INV-0007045,PRD-00066,STR-0007,141,2024-03-11
INV-0007046,PRD-00006,STR-0007,182,2024-03-11
INV-0007047,PRD-00016,STR-0007,212,2024-03-11
INV-0007048,PRD-00005,STR-0007,66,2024-03-11
INV-0007049,PRD-00001,STR-0007,235,2024-03-11
INV-0007050,PRD-00037,STR-0007,146,2024-03-11
INV-0007051,PRD-00054,STR-0007,128,2024-03-11
INV-0007052,PRD-00053,STR-0007,78,2024-03-11
INV-0007053,PRD-00027,STR-0007,181,2024-03-11
INV-0007054,PRD-00010,STR-0007,58,2024-03-11
INV-0007055,PRD-00049,STR-0007,108,2024-03-11
INV-0007056,PRD-00012,STR-0007,238,2024-03-11
INV-0007057,PRD-00031,STR-0007,40,2024-03-11
INV-0007058,PRD-00048,STR-0007,69,2024-03-11
INV-0007059,PRD-00009,STR-0007,249,2024-03-11
INV-0007060,PRD-00051,STR-0007,23,2024-03-11
INV-0007061,PRD-00034,STR-0007,133,2024-03-11
INV-0007062,PRD-00045,STR-0007,96,2024-03-11
INV-0007063,PRD-00020,STR-0007,250,2024-03-11
INV-0007064,PRD-00052,STR-0007,243,2024-03-11
INV-0007065,PRD-00056,STR-0007,32,2024-03-11
INV-0007066,PRD-00022,STR-0007,190,2024-03-11
INV-0007067,PRD-00029,STR-0007,54,2024-03-11
INV-0007068,PRD-00060,STR-0007,102,2024-03-11
INV-0007069,PRD-00064,STR-0007,158,2024-03-11
INV-0007070,PRD-00008,STR-0007,14,2024-03-11
INV-0007071,PRD-00055,STR-0007,56,2024-03-11
INV-0007072,PRD-00067,STR-0007,100,2024-03-11
INV-0007073,PRD-00003,STR-0007,47,2024-03-11
INV-0007074,PRD-00057,STR-0007,210,2024-03-11
INV-0007075,PRD-00033,STR-0007,190,2024-03-11
INV-0007076,PRD-00011,STR-0007,249,2024-03-11
INV-0007077,PRD-00041,STR-0007,143,2024-03-11
INV-0007078,PRD-00013,STR-0007,154,2024-03-11
INV-0007079,PRD-00044,STR-0007,215,2024-03-11
INV-0007080,PRD-00014,STR-0007,19,2024-03-11
INV-0007081,PRD-00060,STR-0008,11,2024-03-11
INV-0007082,PRD-00062,STR-0008,144,2024-03-11
INV-0007083,PRD-00041,STR-0008,202,2024-03-11
INV-0007084,PRD-00052,STR-0008,123,2024-03-11
INV-0007085,PRD-00049,STR-0008,11,2024-03-11
INV-0007086,PRD-00011,STR-0008,12,2024-03-11
INV-0007087,PRD-00004,STR-0008,80,2024-03-11
INV-0007088,PRD-00065,STR-0008,23,2024-03-11
INV-0007089,PRD-00024,STR-0008,241,2024-03-11
INV-0007090,PRD-00042,STR-0008,79,2024-03-11
INV-0007091,PRD-00028,STR-0008,2,2024-03-11
INV-0007092,PRD-00013,STR-0008,91,2024-03-11
INV-0007093,PRD-00018,STR-0008,192,2024-03-11
INV-0007094,PRD-00007,STR-0008,72,2024-03-11
INV-0007095,PRD-00055,STR-0008,245,2024-03-11
INV-0007096,PRD-00005,STR-0008,101,2024-03-11
INV-0007097,PRD-00068,STR-0008,128,2024-03-11
INV-0007098,PRD-00039,STR-0008,49,2024-03-11
INV-0007099,PRD-00050,STR-0008,80,2024-03-11
INV-0007100,PRD-00022,STR-0008,192,2024-03-11
INV-0007101,PRD-00002,STR-0008,100,2024-03-11
INV-0007102,PRD-00016,STR-0008,185,2024-03-11
INV-0007103,PRD-00019,STR-0008,91,2024-03-11
INV-0007104,PRD-00063,STR-0008,249,2024-03-11
INV-0007105,PRD-00035,STR-0008,33,2024-03-11
INV-0007106,PRD-00054,STR-0008,179,2024-03-11
INV-0007107,PRD-00053,STR-0008,172,2024-03-11
INV-0007108,PRD-00014,STR-0008,24,2024-03-11
INV-0007109,PRD-00051,STR-0008,84,2024-03-11
INV-0007110,PRD-00001,STR-0008,104,2024-03-11
INV-0007111,PRD-00020,STR-0008,229,2024-03-11
INV-0007112,PRD-00057,STR-0008,189,2024-03-11
INV-0007113,PRD-00036,STR-0008,128,2024-03-11
INV-0007114,PRD-00037,STR-0008,25,2024-03-11
INV-0007115,PRD-00003,STR-0008,128,2024-03-11
INV-0007116,PRD-00047,STR-0008,206,2024-03-11
INV-0007117,PRD-00056,STR-0008,198,2024-03-11
INV-0007118,PRD-00034,STR-0008,38,2024-03-11
INV-0007119,PRD-00046,STR-0008,6,2024-03-11
INV-0007120,PRD-00030,STR-0008,150,2024-03-11
INV-0007121,PRD-00049,STR-0009,245,2024-03-11
INV-0007122,PRD-00062,STR-0009,39,2024-03-11
INV-0007123,PRD-00005,STR-0009,145,2024-03-11
INV-0007124,PRD-00038,STR-0009,160,2024-03-11
INV-0007125,PRD-00021,STR-0009,127,2024-03-11
INV-0007126,PRD-00010,STR-0009,24,2024-03-11
INV-0007127,PRD-00044,STR-0009,206,2024-03-11
INV-0007128,PRD-00030,STR-0009,3,2024-03-11
INV-0007129,PRD-00006,STR-0009,36,2024-03-11
INV-0007130,PRD-00057,STR-0009,196,2024-03-11
INV-0007131,PRD-00041,STR-0009,222,2024-03-11
INV-0007132,PRD-00060,STR-0009,79,2024-03-11
INV-0007133,PRD-00046,STR-0009,140,2024-03-11
INV-0007134,PRD-00015,STR-0009,222,2024-03-11
INV-0007135,PRD-00014,STR-0009,248,2024-03-11
INV-0007136,PRD-00052,STR-0009,204,2024-03-11
INV-0007137,PRD-00067,STR-0009,200,2024-03-11
INV-0007138,PRD-00042,STR-0009,229,2024-03-11
INV-0007139,PRD-00063,STR-0009,22,2024-03-11
INV-0007140,PRD-00056,STR-0009,127,2024-03-11
INV-0007141,PRD-00011,STR-0009,24,2024-03-11
INV-0007142,PRD-00033,STR-0009,116,2024-03-11
INV-0007143,PRD-00034,STR-0009,80,2024-03-11
INV-0007144,PRD-00039,STR-0009,43,2024-03-11
INV-0007145,PRD-00051,STR-0009,239,2024-03-11
INV-0007146,PRD-00068,STR-0009,75,2024-03-11
INV-0007147,PRD-00022,STR-0009,41,2024-03-11
INV-0007148,PRD-00029,STR-0009,17,2024-03-11
INV-0007149,PRD-00009,STR-0009,71,2024-03-11
INV-0007150,PRD-00053,STR-0009,147,2024-03-11
INV-0007151,PRD-00019,STR-0009,93,2024-03-11
INV-0007152,PRD-00024,STR-0009,90,2024-03-11
INV-0007153,PRD-00028,STR-0009,22,2024-03-11
INV-0007154,PRD-00003,STR-0009,18,2024-03-11
INV-0007155,PRD-00025,STR-0009,45,2024-03-11
INV-0007156,PRD-00016,STR-0009,181,2024-03-11
INV-0007157,PRD-00054,STR-0009,197,2024-03-11
INV-0007158,PRD-00020,STR-0009,117,2024-03-11
INV-0007159,PRD-00031,STR-0009,66,2024-03-11
INV-0007160,PRD-00035,STR-0009,121,2024-03-11
INV-0007161,PRD-00033,STR-0010,218,2024-03-11
INV-0007162,PRD-00057,STR-0010,18,2024-03-11
INV-0007163,PRD-00018,STR-0010,57,2024-03-11
INV-0007164,PRD-00016,STR-0010,99,2024-03-11
INV-0007165,PRD-00063,STR-0010,223,2024-03-11
INV-0007166,PRD-00003,STR-0010,118,2024-03-11
INV-0007167,PRD-00024,STR-0010,171,2024-03-11
INV-0007168,PRD-00055,STR-0010,23,2024-03-11
INV-0007169,PRD-00019,STR-0010,89,2024-03-11
INV-0007170,PRD-00026,STR-0010,119,2024-03-11
INV-0007171,PRD-00027,STR-0010,119,2024-03-11
INV-0007172,PRD-00061,STR-0010,164,2024-03-11
INV-0007173,PRD-00040,STR-0010,136,2024-03-11
INV-0007174,PRD-00044,STR-0010,230,2024-03-11
INV-0007175,PRD-00009,STR-0010,209,2024-03-11
INV-0007176,PRD-00029,STR-0010,119,2024-03-11
INV-0007177,PRD-00062,STR-0010,27,2024-03-11
INV-0007178,PRD-00068,STR-0010,21,2024-03-11
INV-0007179,PRD-00056,STR-0010,46,2024-03-11
INV-0007180,PRD-00021,STR-0010,187,2024-03-11
INV-0007181,PRD-00052,STR-0010,27,2024-03-11
INV-0007182,PRD-00006,STR-0010,234,2024-03-11
INV-0007183,PRD-00067,STR-0010,245,2024-03-11
INV-0007184,PRD-00058,STR-0010,236,2024-03-11
INV-0007185,PRD-00051,STR-0010,101,2024-03-11
INV-0007186,PRD-00053,STR-0010,196,2024-03-11
INV-0007187,PRD-00017,STR-0010,110,2024-03-11
INV-0007188,PRD-00064,STR-0010,51,2024-03-11
INV-0007189,PRD-00050,STR-0010,102,2024-03-11
INV-0007190,PRD-00004,STR-0010,84,2024-03-11
INV-0007191,PRD-00065,STR-0010,16,2024-03-11
INV-0007192,PRD-00036,STR-0010,81,2024-03-11
INV-0007193,PRD-00001,STR-0010,87,2024-03-11
INV-0007194,PRD-00010,STR-0010,154,2024-03-11
INV-0007195,PRD-00007,STR-0010,124,2024-03-11
INV-0007196,PRD-00060,STR-0010,54,2024-03-11
INV-0007197,PRD-00025,STR-0010,179,2024-03-11
INV-0007198,PRD-00047,STR-0010,189,2024-03-11
INV-0007199,PRD-00046,STR-0010,121,2024-03-11
INV-0007200,PRD-00013,STR-0010,29,2024-03-11
INV-0007201,PRD-00036,STR-0011,54,2024-03-11
INV-0007202,PRD-00059,STR-0011,171,2024-03-11
INV-0007203,PRD-00005,STR-0011,228,2024-03-11
INV-0007204,PRD-00020,STR-0011,66,2024-03-11
INV-0007205,PRD-00061,STR-0011,47,2024-03-11
INV-0007206,PRD-00010,STR-0011,212,2024-03-11
INV-0007207,PRD-00041,STR-0011,13,2024-03-11
INV-0007208,PRD-00014,STR-0011,23,2024-03-11
INV-0007209,PRD-00021,STR-0011,229,2024-03-11
INV-0007210,PRD-00037,STR-0011,230,2024-03-11
INV-0007211,PRD-00003,STR-0011,109,2024-03-11
INV-0007212,PRD-00039,STR-0011,87,2024-03-11
INV-0007213,PRD-00050,STR-0011,246,2024-03-11
INV-0007214,PRD-00025,STR-0011,192,2024-03-11
INV-0007215,PRD-00004,STR-0011,76,2024-03-11
INV-0007216,PRD-00052,STR-0011,42,2024-03-11
INV-0007217,PRD-00024,STR-0011,50,2024-03-11
INV-0007218,PRD-00051,STR-0011,89,2024-03-11
INV-0007219,PRD-00028,STR-0011,241,2024-03-11
INV-0007220,PRD-00031,STR-0011,107,2024-03-11
INV-0007221,PRD-00064,STR-0011,123,2024-03-11
INV-0007222,PRD-00054,STR-0011,121,2024-03-11
INV-0007223,PRD-00048,STR-0011,137,2024-03-11
INV-0007224,PRD-00002,STR-0011,176,2024-03-11
INV-0007225,PRD-00044,STR-0011,200,2024-03-11
INV-0007226,PRD-00056,STR-0011,41,2024-03-11
INV-0007227,PRD-00018,STR-0011,247,2024-03-11
INV-0007228,PRD-00017,STR-0011,178,2024-03-11
INV-0007229,PRD-00012,STR-0011,111,2024-03-11
INV-0007230,PRD-00006,STR-0011,90,2024-03-11
INV-0007231,PRD-00063,STR-0011,233,2024-03-11
INV-0007232,PRD-00066,STR-0011,177,2024-03-11
INV-0007233,PRD-00042,STR-0011,146,2024-03-11
INV-0007234,PRD-00026,STR-0011,99,2024-03-11
INV-0007235,PRD-00057,STR-0011,210,2024-03-11
INV-0007236,PRD-00065,STR-0011,2,2024-03-11
INV-0007237,PRD-00029,STR-0011,143,2024-03-11
INV-0007238,PRD-00043,STR-0011,200,2024-03-11
INV-0007239,PRD-00046,STR-0011,228,2024-03-11
INV-0007240,PRD-00062,STR-0011,152,2024-03-11
INV-0007241,PRD-00026,STR-0012,147,2024-03-11
INV-0007242,PRD-00010,STR-0012,244,2024-03-11
INV-0007243,PRD-00019,STR-0012,3,2024-03-11
INV-0007244,PRD-00042,STR-0012,94,2024-03-11
INV-0007245,PRD-00041,STR-0012,208,2024-03-11
INV-0007246,PRD-00001,STR-0012,93,2024-03-11
INV-0007247,PRD-00067,STR-0012,4,2024-03-11
INV-0007248,PRD-00058,STR-0012,77,2024-03-11
INV-0007249,PRD-00030,STR-0012,229,2024-03-11
INV-0007250,PRD-00062,STR-0012,78,2024-03-11
INV-0007251,PRD-00032,STR-0012,128,2024-03-11
INV-0007252,PRD-00056,STR-0012,209,2024-03-11
INV-0007253,PRD-00021,STR-0012,222,2024-03-11
INV-0007254,PRD-00008,STR-0012,31,2024-03-11
INV-0007255,PRD-00051,STR-0012,179,2024-03-11
INV-0007256,PRD-00044,STR-0012,127,2024-03-11
INV-0007257,PRD-00027,STR-0012,166,2024-03-11
INV-0007258,PRD-00017,STR-0012,116,2024-03-11
INV-0007259,PRD-00034,STR-0012,105,2024-03-11
INV-0007260,PRD-00047,STR-0012,105,2024-03-11
INV-0007261,PRD-00063,STR-0012,90,2024-03-11
INV-0007262,PRD-00029,STR-0012,90,2024-03-11
INV-0007263,PRD-00009,STR-0012,212,2024-03-11
INV-0007264,PRD-00064,STR-0012,138,2024-03-11
INV-0007265,PRD-00049,STR-0012,109,2024-03-11
INV-0007266,PRD-00045,STR-0012,133,2024-03-11
INV-0007267,PRD-00038,STR-0012,249,2024-03-11
INV-0007268,PRD-00007,STR-0012,195,2024-03-11
INV-0007269,PRD-00003,STR-0012,85,2024-03-11
INV-0007270,PRD-00014,STR-0012,29,2024-03-11
INV-0007271,PRD-00013,STR-0012,237,2024-03-11
INV-0007272,PRD-00052,STR-0012,45,2024-03-11
INV-0007273,PRD-00035,STR-0012,117,2024-03-11
INV-0007274,PRD-00011,STR-0012,109,2024-03-11
INV-0007275,PRD-00025,STR-0012,95,2024-03-11
INV-0007276,PRD-00039,STR-0012,45,2024-03-11
INV-0007277,PRD-00023,STR-0012,141,2024-03-11
INV-0007278,PRD-00043,STR-0012,152,2024-03-11
INV-0007279,PRD-00031,STR-0012,41,2024-03-11
INV-0007280,PRD-00022,STR-0012,138,2024-03-11
INV-0007281,PRD-00056,STR-0013,120,2024-03-11
INV-0007282,PRD-00049,STR-0013,243,2024-03-11
INV-0007283,PRD-00037,STR-0013,31,2024-03-11
INV-0007284,PRD-00068,STR-0013,89,2024-03-11
INV-0007285,PRD-00066,STR-0013,247,2024-03-11
INV-0007286,PRD-00045,STR-0013,203,2024-03-11
INV-0007287,PRD-00040,STR-0013,233,2024-03-11
INV-0007288,PRD-00061,STR-0013,118,2024-03-11
INV-0007289,PRD-00060,STR-0013,105,2024-03-11
INV-0007290,PRD-00058,STR-0013,232,2024-03-11
INV-0007291,PRD-00055,STR-0013,210,2024-03-11
INV-0007292,PRD-00007,STR-0013,165,2024-03-11
INV-0007293,PRD-00006,STR-0013,180,2024-03-11
INV-0007294,PRD-00052,STR-0013,200,2024-03-11
INV-0007295,PRD-00054,STR-0013,189,2024-03-11
INV-0007296,PRD-00057,STR-0013,101,2024-03-11
INV-0007297,PRD-00065,STR-0013,1,2024-03-11
INV-0007298,PRD-00042,STR-0013,240,2024-03-11
INV-0007299,PRD-00002,STR-0013,95,2024-03-11
INV-0007300,PRD-00062,STR-0013,200,2024-03-11
INV-0007301,PRD-00027,STR-0013,57,2024-03-11
INV-0007302,PRD-00053,STR-0013,129,2024-03-11
INV-0007303,PRD-00032,STR-0013,72,2024-03-11
INV-0007304,PRD-00067,STR-0013,68,2024-03-11
INV-0007305,PRD-00035,STR-0013,225,2024-03-11
INV-0007306,PRD-00047,STR-0013,168,2024-03-11
INV-0007307,PRD-00041,STR-0013,67,2024-03-11
INV-0007308,PRD-00029,STR-0013,78,2024-03-11
INV-0007309,PRD-00033,STR-0013,214,2024-03-11
INV-0007310,PRD-00038,STR-0013,231,2024-03-11
INV-0007311,PRD-00003,STR-0013,203,2024-03-11
INV-0007312,PRD-00019,STR-0013,232,2024-03-11
INV-0007313,PRD-00048,STR-0013,106,2024-03-11
INV-0007314,PRD-00014,STR-0013,172,2024-03-11
INV-0007315,PRD-00015,STR-0013,61,2024-03-11
INV-0007316,PRD-00030,STR-0013,1,2024-03-11
INV-0007317,PRD-00025,STR-0013,230,2024-03-11
INV-0007318,PRD-00004,STR-0013,232,2024-03-11
INV-0007319,PRD-00043,STR-0013,106,2024-03-11
INV-0007320,PRD-00028,STR-0013,8,2024-03-11
INV-0007321,PRD-00002,STR-0014,6,2024-03-11
INV-0007322,PRD-00004,STR-0014,111,2024-03-11
INV-0007323,PRD-00020,STR-0014,2,2024-03-11
INV-0007324,PRD-00048,STR-0014,160,2024-03-11
INV-0007325,PRD-00041,STR-0014,197,2024-03-11
INV-0007326,PRD-00022,STR-0014,151,2024-03-11
INV-0007327,PRD-00011,STR-0014,39,2024-03-11
INV-0007328,PRD-00037,STR-0014,7,2024-03-11
INV-0007329,PRD-00028,STR-0014,158,2024-03-11
INV-0007330,PRD-00016,STR-0014,181,2024-03-11
INV-0007331,PRD-00036,STR-0014,139,2024-03-11
INV-0007332,PRD-00026,STR-0014,235,2024-03-11
INV-0007333,PRD-00013,STR-0014,248,2024-03-11
INV-0007334,PRD-00040,STR-0014,20,2024-03-11
INV-0007335,PRD-00042,STR-0014,146,2024-03-11
INV-0007336,PRD-00057,STR-0014,97,2024-03-11
INV-0007337,PRD-00067,STR-0014,6,2024-03-11
INV-0007338,PRD-00061,STR-0014,190,2024-03-11
INV-0007339,PRD-00060,STR-0014,187,2024-03-11
INV-0007340,PRD-00009,STR-0014,33,2024-03-11
INV-0007341,PRD-00064,STR-0014,116,2024-03-11
INV-0007342,PRD-00025,STR-0014,162,2024-03-11
INV-0007343,PRD-00012,STR-0014,161,2024-03-11
INV-0007344,PRD-00053,STR-0014,199,2024-03-11
INV-0007345,PRD-00021,STR-0014,91,2024-03-11
INV-0007346,PRD-00034,STR-0014,47,2024-03-11
INV-0007347,PRD-00062,STR-0014,61,2024-03-11
INV-0007348,PRD-00050,STR-0014,167,2024-03-11
INV-0007349,PRD-00015,STR-0014,229,2024-03-11
INV-0007350,PRD-00007,STR-0014,56,2024-03-11
INV-0007351,PRD-00049,STR-0014,76,2024-03-11
INV-0007352,PRD-00033,STR-0014,49,2024-03-11
INV-0007353,PRD-00008,STR-0014,137,2024-03-11
INV-0007354,PRD-00045,STR-0014,215,2024-03-11
INV-0007355,PRD-00017,STR-0014,62,2024-03-11
INV-0007356,PRD-00054,STR-0014,185,2024-03-11
INV-0007357,PRD-00044,STR-0014,199,2024-03-11
INV-0007358,PRD-00039,STR-0014,206,2024-03-11
INV-0007359,PRD-00003,STR-0014,201,2024-03-11
INV-0007360,PRD-00030,STR-0014,96,2024-03-11
INV-0007361,PRD-00034,STR-0015,206,2024-03-11
INV-0007362,PRD-00007,STR-0015,41,2024-03-11
INV-0007363,PRD-00036,STR-0015,46,2024-03-11
INV-0007364,PRD-00011,STR-0015,76,2024-03-11
INV-0007365,PRD-00019,STR-0015,2,2024-03-11
INV-0007366,PRD-00041,STR-0015,231,2024-03-11
INV-0007367,PRD-00002,STR-0015,45,2024-03-11
INV-0007368,PRD-00063,STR-0015,168,2024-03-11
INV-0007369,PRD-00038,STR-0015,145,2024-03-11
INV-0007370,PRD-00056,STR-0015,161,2024-03-11
INV-0007371,PRD-00067,STR-0015,155,2024-03-11
INV-0007372,PRD-00008,STR-0015,218,2024-03-11
INV-0007373,PRD-00030,STR-0015,8,2024-03-11
INV-0007374,PRD-00039,STR-0015,30,2024-03-11
INV-0007375,PRD-00057,STR-0015,249,2024-03-11
INV-0007376,PRD-00058,STR-0015,87,2024-03-11
INV-0007377,PRD-00010,STR-0015,88,2024-03-11
INV-0007378,PRD-00064,STR-0015,123,2024-03-11
INV-0007379,PRD-00017,STR-0015,157,2024-03-11
INV-0007380,PRD-00012,STR-0015,153,2024-03-11
INV-0007381,PRD-00006,STR-0015,139,2024-03-11
INV-0007382,PRD-00005,STR-0015,1,2024-03-11
