order_id,product_id,store_id,order_date,quantity,total_amount,order_status
ORD-00005943,PRD-00037,STR-0015,2024-03-20,5,437.85,Completed
ORD-00005944,PRD-00053,STR-0015,2024-03-20,4,73.08,Completed
ORD-00005945,PRD-00032,STR-0009,2024-03-20,2,359.1,Returned
ORD-00005946,PRD-00002,STR-0008,2024-03-20,3,1496.13,Cancelled
ORD-00005947,PRD-00012,STR-0006,2024-03-20,3,2781.81,Completed
ORD-00005948,PRD-00052,STR-0014,2024-03-20,3,21.84,Completed
ORD-00005949,PRD-00036,STR-0005,2024-03-20,4,1352.96,Completed
ORD-00005950,PRD-00036,STR-0001,2024-03-20,3,1014.72,Completed
ORD-00005951,PRD-00025,STR-0006,2024-03-20,4,326.44,Cancelled
ORD-00005952,PRD-00056,STR-0014,2024-03-20,2,277.5,Completed
ORD-00005953,PRD-00042,STR-0017,2024-03-20,1,3.96,Returned
ORD-00005954,PRD-00061,STR-0015,2024-03-20,3,1224.75,Completed
ORD-00005955,PRD-00022,STR-0010,2024-03-20,4,462.24,Cancelled
ORD-00005956,PRD-00058,STR-0003,2024-03-20,3,1460.97,Completed
ORD-00005957,PRD-00050,STR-0007,2024-03-20,5,23.85,Cancelled
ORD-00005958,PRD-00043,STR-0008,2024-03-20,1,24.48,Completed
ORD-00005959,PRD-00043,STR-0014,2024-03-20,4,97.92,Completed
ORD-00005960,PRD-00019,STR-0007,2024-03-20,5,691.3,Completed
ORD-00005961,PRD-00002,STR-0005,2024-03-20,4,1994.84,Cancelled
ORD-00005962,PRD-00002,STR-0013,2024-03-20,3,1496.13,Cancelled
ORD-00005963,PRD-00050,STR-0013,2024-03-20,4,19.08,Returned
ORD-00005964,PRD-00067,STR-0003,2024-03-20,1,70.46,Returned
ORD-00005965,PRD-00024,STR-0005,2024-03-20,5,344.55,Completed
ORD-00005966,PRD-00032,STR-0005,2024-03-20,3,538.65,Completed
ORD-00005967,PRD-00063,STR-0005,2024-03-20,2,317.9,Completed
ORD-00005968,PRD-00029,STR-0015,2024-03-20,2,432.68,Completed
ORD-00005969,PRD-00063,STR-0009,2024-03-20,1,158.95,Completed
ORD-00005970,PRD-00009,STR-0007,2024-03-20,5,5665.45,Completed
ORD-00005971,PRD-00063,STR-0010,2024-03-20,5,794.75,Completed
ORD-00005972,PRD-00064,STR-0017,2024-03-20,2,552.66,Completed
ORD-00005973,PRD-00034,STR-0011,2024-03-20,3,1167.09,Cancelled
ORD-00005974,PRD-00050,STR-0011,2024-03-20,4,19.08,Returned
ORD-00005975,PRD-00052,STR-0012,2024-03-20,4,29.12,Cancelled
ORD-00005976,PRD-00050,STR-0001,2024-03-20,1,4.77,Completed
ORD-00005977,PRD-00044,STR-0003,2024-03-20,2,9.88,Completed
ORD-00005978,PRD-00062,STR-0014,2024-03-20,3,1321.35,Returned
ORD-00005979,PRD-00033,STR-0009,2024-03-20,2,763.96,Completed
ORD-00005980,PRD-00029,STR-0006,2024-03-20,4,865.36,Completed
ORD-00005981,PRD-00048,STR-0014,2024-03-20,1,18.39,Completed
ORD-00005982,PRD-00056,STR-0012,2024-03-20,2,277.5,Completed
ORD-00005983,PRD-00033,STR-0006,2024-03-20,1,381.98,Completed
ORD-00005984,PRD-00038,STR-0005,2024-03-20,1,220.35,Returned
ORD-00005985,PRD-00066,STR-0014,2024-03-20,4,1092.44,Completed
ORD-00005986,PRD-00059,STR-0004,2024-03-20,3,1199.43,Completed
ORD-00005987,PRD-00007,STR-0008,2024-03-20,3,2792.1,Completed
ORD-00005988,PRD-00012,STR-0017,2024-03-20,3,2781.81,Returned
ORD-00005989,PRD-00003,STR-0011,2024-03-20,4,1522.56,Completed
ORD-00005990,PRD-00013,STR-0008,2024-03-20,2,1622.8,Completed
ORD-00005991,PRD-00041,STR-0002,2024-03-20,5,516.9,Completed
ORD-00005992,PRD-00034,STR-0007,2024-03-20,2,778.06,Completed
ORD-00005993,PRD-00065,STR-0016,2024-03-20,4,1138.2,Completed
ORD-00005994,PRD-00027,STR-0006,2024-03-20,4,487.68,Returned
ORD-00005995,PRD-00007,STR-0009,2024-03-20,2,1861.4,Completed
ORD-00005996,PRD-00027,STR-0004,2024-03-20,1,121.92,Completed
ORD-00005997,PRD-00006,STR-0017,2024-03-20,5,5784.0,Completed
ORD-00005998,PRD-00063,STR-0002,2024-03-20,1,158.95,Completed
ORD-00005999,PRD-00020,STR-0005,2024-03-20,5,218.45,Completed
ORD-00006000,PRD-00068,STR-0009,2024-03-20,3,1511.22,Completed
ORD-00006001,PRD-00038,STR-0014,2024-03-20,3,661.05,Cancelled
ORD-00006002,PRD-00003,STR-0011,2024-03-20,2,761.28,Completed
ORD-00006003,PRD-00003,STR-0006,2024-03-20,3,1141.92,Cancelled
ORD-00006004,PRD-00055,STR-0004,2024-03-20,1,3.62,Completed
ORD-00006005,PRD-00028,STR-0011,2024-03-20,5,800.25,Completed
ORD-00006006,PRD-00006,STR-0010,2024-03-20,1,1156.8,Returned
ORD-00006007,PRD-00062,STR-0016,2024-03-20,3,1321.35,Completed
ORD-00006008,PRD-00029,STR-0002,2024-03-20,4,865.36,Completed
ORD-00006009,PRD-00002,STR-0005,2024-03-20,2,997.42,Completed
ORD-00006010,PRD-00052,STR-0015,2024-03-20,3,21.84,Completed
ORD-00006011,PRD-00026,STR-0015,2024-03-20,1,131.24,Completed
ORD-00006012,PRD-00058,STR-0008,2024-03-20,2,973.98,Completed
ORD-00006013,PRD-00037,STR-0008,2024-03-20,1,87.57,Cancelled
ORD-00006014,PRD-00017,STR-0015,2024-03-20,3,137.73,Completed
ORD-00006015,PRD-00012,STR-0006,2024-03-20,4,3709.08,Completed
ORD-00006016,PRD-00053,STR-0012,2024-03-20,4,73.08,Completed
ORD-00006017,PRD-00023,STR-0008,2024-03-20,2,231.68,Completed
ORD-00006018,PRD-00012,STR-0014,2024-03-20,3,2781.81,Completed
ORD-00006019,PRD-00066,STR-0001,2024-03-20,4,1092.44,Completed
ORD-00006020,PRD-00033,STR-0015,2024-03-20,3,1145.94,Completed
ORD-00006021,PRD-00044,STR-0005,2024-03-20,4,19.76,Completed
ORD-00006022,PRD-00018,STR-0002,2024-03-20,2,138.3,Completed
ORD-00006023,PRD-00061,STR-0002,2024-03-21,2,816.5,Completed
ORD-00006024,PRD-00041,STR-0004,2024-03-21,1,103.38,Completed
ORD-00006025,PRD-00046,STR-0014,2024-03-21,5,58.6,Completed
ORD-00006026,PRD-00006,STR-0014,2024-03-21,5,5784.0,Completed
ORD-00006027,PRD-00041,STR-0015,2024-03-21,1,103.38,Completed
ORD-00006028,PRD-00023,STR-0003,2024-03-21,5,579.2,Completed
ORD-00006029,PRD-00050,STR-0015,2024-03-21,5,23.85,Completed
ORD-00006030,PRD-00024,STR-0008,2024-03-21,3,206.73,Completed
ORD-00006031,PRD-00030,STR-0008,2024-03-21,1,275.3,Returned
ORD-00006032,PRD-00048,STR-0009,2024-03-21,5,91.95,Completed
ORD-00006033,PRD-00041,STR-0003,2024-03-21,4,413.52,Completed
ORD-00006034,PRD-00061,STR-0002,2024-03-21,4,1633.0,Cancelled
ORD-00006035,PRD-00038,STR-0007,2024-03-21,2,440.7,Completed
ORD-00006036,PRD-00068,STR-0008,2024-03-21,1,503.74,Completed
ORD-00006037,PRD-00035,STR-0006,2024-03-21,4,831.96,Returned
ORD-00006038,PRD-00034,STR-0014,2024-03-21,5,1945.15,Completed
ORD-00006039,PRD-00043,STR-0004,2024-03-21,5,122.4,Completed
ORD-00006040,PRD-00019,STR-0002,2024-03-21,3,414.78,Completed
ORD-00006041,PRD-00009,STR-0011,2024-03-21,3,3399.27,Cancelled
ORD-00006042,PRD-00065,STR-0002,2024-03-21,3,853.65,Completed
ORD-00006043,PRD-00007,STR-0008,2024-03-21,2,1861.4,Completed
ORD-00006044,PRD-00051,STR-0012,2024-03-21,2,19.54,Completed
ORD-00006045,PRD-00054,STR-0007,2024-03-21,2,7.08,Completed
ORD-00006046,PRD-00041,STR-0016,2024-03-21,3,310.14,Returned
ORD-00006047,PRD-00039,STR-0007,2024-03-21,4,802.2,Returned
ORD-00006048,PRD-00007,STR-0001,2024-03-21,5,4653.5,Cancelled
ORD-00006049,PRD-00037,STR-0004,2024-03-21,4,350.28,Completed
ORD-00006050,PRD-00030,STR-0015,2024-03-21,4,1101.2,Completed
ORD-00006051,PRD-00019,STR-0004,2024-03-21,4,553.04,Completed
ORD-00006052,PRD-00035,STR-0015,2024-03-21,1,207.99,Completed
ORD-00006053,PRD-00024,STR-0011,2024-03-21,5,344.55,Completed
ORD-00006054,PRD-00029,STR-0007,2024-03-21,5,1081.7,Returned
ORD-00006055,PRD-00061,STR-0003,2024-03-21,4,1633.0,Returned
ORD-00006056,PRD-00048,STR-0013,2024-03-21,5,91.95,Completed
ORD-00006057,PRD-00059,STR-0013,2024-03-21,5,1999.05,Completed
ORD-00006058,PRD-00048,STR-0002,2024-03-21,3,55.17,Cancelled
ORD-00006059,PRD-00013,STR-0016,2024-03-21,2,1622.8,Returned
ORD-00006060,PRD-00031,STR-0001,2024-03-21,1,302.83,Completed
ORD-00006061,PRD-00045,STR-0012,2024-03-21,5,40.45,Completed
ORD-00006062,PRD-00049,STR-0007,2024-03-21,2,24.14,Returned
ORD-00006063,PRD-00010,STR-0016,2024-03-21,5,3083.75,Completed
ORD-00006064,PRD-00049,STR-0010,2024-03-21,4,48.28,Completed
ORD-00006065,PRD-00067,STR-0009,2024-03-21,3,211.38,Completed
ORD-00006066,PRD-00050,STR-0012,2024-03-21,3,14.31,Completed
ORD-00006067,PRD-00020,STR-0011,2024-03-21,5,218.45,Completed
ORD-00006068,PRD-00048,STR-0015,2024-03-21,1,18.39,Returned
ORD-00006069,PRD-00064,STR-0013,2024-03-21,3,828.99,Completed
ORD-00006070,PRD-00034,STR-0013,2024-03-21,2,778.06,Completed
ORD-00006071,PRD-00061,STR-0011,2024-03-21,4,1633.0,Completed
ORD-00006072,PRD-00024,STR-0015,2024-03-21,1,68.91,Cancelled
ORD-00006073,PRD-00021,STR-0014,2024-03-21,1,34.28,Completed
ORD-00006074,PRD-00050,STR-0003,2024-03-21,1,4.77,Cancelled
ORD-00006075,PRD-00056,STR-0017,2024-03-21,1,138.75,Returned
ORD-00006076,PRD-00016,STR-0001,2024-03-21,5,223.2,Completed
ORD-00006077,PRD-00056,STR-0001,2024-03-21,5,693.75,Returned
ORD-00006078,PRD-00009,STR-0009,2024-03-21,5,5665.45,Completed
ORD-00006079,PRD-00009,STR-0015,2024-03-21,1,1133.09,Completed
ORD-00006080,PRD-00026,STR-0005,2024-03-21,4,524.96,Returned
ORD-00006081,PRD-00052,STR-0006,2024-03-21,5,36.4,Completed
ORD-00006082,PRD-00045,STR-0017,2024-03-21,4,32.36,Completed
ORD-00006083,PRD-00063,STR-0016,2024-03-21,1,158.95,Completed
ORD-00006084,PRD-00036,STR-0015,2024-03-21,2,676.48,Returned
ORD-00006085,PRD-00050,STR-0017,2024-03-21,2,9.54,Completed
ORD-00006086,PRD-00014,STR-0011,2024-03-21,4,3845.6,Returned
ORD-00006087,PRD-00052,STR-0010,2024-03-21,4,29.12,Completed
ORD-00006088,PRD-00063,STR-0015,2024-03-21,2,317.9,Returned
ORD-00006089,PRD-00041,STR-0012,2024-03-21,4,413.52,Returned
ORD-00006090,PRD-00015,STR-0006,2024-03-21,2,102.86,Completed
ORD-00006091,PRD-00046,STR-0004,2024-03-21,2,23.44,Completed
ORD-00006092,PRD-00052,STR-0008,2024-03-21,5,36.4,Returned
ORD-00006093,PRD-00059,STR-0010,2024-03-21,5,1999.05,Returned
ORD-00006094,PRD-00023,STR-0012,2024-03-21,1,115.84,Completed
ORD-00006095,PRD-00064,STR-0012,2024-03-21,1,276.33,Completed
ORD-00006096,PRD-00060,STR-0009,2024-03-21,5,1271.55,Completed
ORD-00006097,PRD-00061,STR-0007,2024-03-21,3,1224.75,Cancelled
ORD-00006098,PRD-00016,STR-0005,2024-03-21,1,44.64,Completed
ORD-00006099,PRD-00064,STR-0009,2024-03-21,5,1381.65,Completed
ORD-00006100,PRD-00037,STR-0016,2024-03-21,4,350.28,Cancelled
ORD-00006101,PRD-00031,STR-0012,2024-03-21,5,1514.15,Cancelled
ORD-00006102,PRD-00043,STR-0010,2024-03-21,2,48.96,Cancelled
ORD-00006103,PRD-00031,STR-0012,2024-03-21,4,1211.32,Cancelled
ORD-00006104,PRD-00061,STR-0004,2024-03-21,2,816.5,Completed
ORD-00006105,PRD-00019,STR-0002,2024-03-21,1,138.26,Cancelled
ORD-00006106,PRD-00026,STR-0002,2024-03-21,4,524.96,Completed
ORD-00006107,PRD-00055,STR-0004,2024-03-21,2,7.24,Completed
ORD-00006108,PRD-00063,STR-0004,2024-03-21,5,794.75,Completed
ORD-00006109,PRD-00054,STR-0007,2024-03-21,2,7.08,Completed
ORD-00006110,PRD-00031,STR-0002,2024-03-21,2,605.66,Returned
ORD-00006111,PRD-00010,STR-0008,2024-03-21,5,3083.75,Completed
ORD-00006112,PRD-00028,STR-0002,2024-03-21,3,480.15,Returned
ORD-00006113,PRD-00068,STR-0005,2024-03-22,5,2518.7,Returned
ORD-00006114,PRD-00062,STR-0012,2024-03-22,2,880.9,Completed
ORD-00006115,PRD-00043,STR-0011,2024-03-22,2,48.96,Completed
ORD-00006116,PRD-00022,STR-0002,2024-03-22,2,231.12,Cancelled
ORD-00006117,PRD-00036,STR-0016,2024-03-22,3,1014.72,Completed
ORD-00006118,PRD-00065,STR-0004,2024-03-22,1,284.55,Completed
ORD-00006119,PRD-00021,STR-0013,2024-03-22,5,171.4,Returned
ORD-00006120,PRD-00026,STR-0010,2024-03-22,3,393.72,Completed
ORD-00006121,PRD-00058,STR-0008,2024-03-22,5,2434.95,Completed
ORD-00006122,PRD-00017,STR-0005,2024-03-22,5,229.55,Completed
ORD-00006123,PRD-00011,STR-0015,2024-03-22,4,1976.32,Cancelled
ORD-00006124,PRD-00056,STR-0011,2024-03-22,1,138.75,Completed
ORD-00006125,PRD-00036,STR-0015,2024-03-22,3,1014.72,Returned
ORD-00006126,PRD-00008,STR-0011,2024-03-22,3,3048.99,Completed
ORD-00006127,PRD-00064,STR-0016,2024-03-22,5,1381.65,Completed
ORD-00006128,PRD-00059,STR-0010,2024-03-22,2,799.62,Completed
ORD-00006129,PRD-00017,STR-0010,2024-03-22,2,91.82,Completed
ORD-00006130,PRD-00041,STR-0007,2024-03-22,3,310.14,Completed
ORD-00006131,PRD-00065,STR-0003,2024-03-22,1,284.55,Returned
ORD-00006132,PRD-00043,STR-0016,2024-03-22,3,73.44,Completed
ORD-00006133,PRD-00019,STR-0015,2024-03-22,2,276.52,Completed
ORD-00006134,PRD-00035,STR-0017,2024-03-22,1,207.99,Returned
ORD-00006135,PRD-00025,STR-0013,2024-03-22,5,408.05,Returned
ORD-00006136,PRD-00048,STR-0015,2024-03-22,3,55.17,Completed
ORD-00006137,PRD-00024,STR-0009,2024-03-22,2,137.82,Completed
ORD-00006138,PRD-00013,STR-0014,2024-03-22,5,4057.0,Completed
ORD-00006139,PRD-00059,STR-0001,2024-03-22,5,1999.05,Cancelled
ORD-00006140,PRD-00041,STR-0011,2024-03-22,1,103.38,Completed
ORD-00006141,PRD-00035,STR-0008,2024-03-22,5,1039.95,Returned
ORD-00006142,PRD-00035,STR-0009,2024-03-22,1,207.99,Completed
ORD-00006143,PRD-00009,STR-0001,2024-03-22,3,3399.27,Completed
ORD-00006144,PRD-00063,STR-0016,2024-03-22,3,476.85,Cancelled
ORD-00006145,PRD-00025,STR-0012,2024-03-22,3,244.83,Cancelled
ORD-00006146,PRD-00020,STR-0004,2024-03-22,1,43.69,Completed
ORD-00006147,PRD-00068,STR-0003,2024-03-22,5,2518.7,Cancelled
ORD-00006148,PRD-00054,STR-0004,2024-03-22,2,7.08,Completed
ORD-00006149,PRD-00032,STR-0012,2024-03-22,4,718.2,Completed
ORD-00006150,PRD-00027,STR-0017,2024-03-22,3,365.76,Cancelled
ORD-00006151,PRD-00010,STR-0004,2024-03-22,1,616.75,Completed
ORD-00006152,PRD-00064,STR-0002,2024-03-22,2,552.66,Completed
ORD-00006153,PRD-00059,STR-0012,2024-03-22,4,1599.24,Completed
ORD-00006154,PRD-00012,STR-0014,2024-03-22,3,2781.81,Returned
ORD-00006155,PRD-00021,STR-0013,2024-03-22,2,68.56,Completed
ORD-00006156,PRD-00043,STR-0011,2024-03-22,3,73.44,Completed
ORD-00006157,PRD-00021,STR-0001,2024-03-22,2,68.56,Completed
ORD-00006158,PRD-00030,STR-0011,2024-03-22,3,825.9,Completed
ORD-00006159,PRD-00022,STR-0005,2024-03-22,2,231.12,Cancelled
ORD-00006160,PRD-00037,STR-0001,2024-03-22,4,350.28,Completed
ORD-00006161,PRD-00057,STR-0008,2024-03-22,3,1053.69,Completed
ORD-00006162,PRD-00036,STR-0013,2024-03-22,4,1352.96,Completed
ORD-00006163,PRD-00044,STR-0009,2024-03-22,4,19.76,Returned
ORD-00006164,PRD-00007,STR-0002,2024-03-22,4,3722.8,Completed
ORD-00006165,PRD-00032,STR-0017,2024-03-22,1,179.55,Completed
ORD-00006166,PRD-00057,STR-0012,2024-03-22,1,351.23,Completed
ORD-00006167,PRD-00025,STR-0011,2024-03-22,2,163.22,Completed
ORD-00006168,PRD-00034,STR-0003,2024-03-22,2,778.06,Completed
ORD-00006169,PRD-00022,STR-0006,2024-03-22,3,346.68,Returned
ORD-00006170,PRD-00014,STR-0016,2024-03-22,3,2884.2,Completed
ORD-00006171,PRD-00009,STR-0013,2024-03-22,5,5665.45,Completed
ORD-00006172,PRD-00044,STR-0014,2024-03-22,3,14.82,Returned
ORD-00006173,PRD-00011,STR-0017,2024-03-22,3,1482.24,Completed
ORD-00006174,PRD-00016,STR-0007,2024-03-22,2,89.28,Returned
ORD-00006175,PRD-00026,STR-0014,2024-03-22,4,524.96,Completed
ORD-00006176,PRD-00002,STR-0005,2024-03-22,5,2493.55,Completed
ORD-00006177,PRD-00009,STR-0011,2024-03-22,4,4532.36,Returned
ORD-00006178,PRD-00041,STR-0004,2024-03-22,4,413.52,Returned
ORD-00006179,PRD-00013,STR-0012,2024-03-22,4,3245.6,Cancelled
ORD-00006180,PRD-00022,STR-0002,2024-03-22,3,346.68,Completed
ORD-00006181,PRD-00039,STR-0006,2024-03-22,2,401.1,Completed
ORD-00006182,PRD-00015,STR-0004,2024-03-22,3,154.29,Completed
ORD-00006183,PRD-00035,STR-0017,2024-03-22,1,207.99,Completed
ORD-00006184,PRD-00015,STR-0010,2024-03-22,1,51.43,Completed
ORD-00006185,PRD-00028,STR-0017,2024-03-22,3,480.15,Returned
ORD-00006186,PRD-00051,STR-0007,2024-03-22,5,48.85,Completed
ORD-00006187,PRD-00037,STR-0006,2024-03-22,4,350.28,Completed
ORD-00006188,PRD-00001,STR-0004,2024-03-23,2,355.5,Returned
ORD-00006189,PRD-00004,STR-0004,2024-03-23,4,2881.12,Completed
ORD-00006190,PRD-00006,STR-0005,2024-03-23,1,1156.8,Cancelled
ORD-00006191,PRD-00065,STR-0010,2024-03-23,3,853.65,Completed
ORD-00006192,PRD-00065,STR-0017,2024-03-23,5,1422.75,Completed
ORD-00006193,PRD-00052,STR-0012,2024-03-23,5,36.4,Completed
ORD-00006194,PRD-00010,STR-0005,2024-03-23,4,2467.0,Completed
ORD-00006195,PRD-00016,STR-0008,2024-03-23,4,178.56,Completed
ORD-00006196,PRD-00042,STR-0004,2024-03-23,4,15.84,Completed
ORD-00006197,PRD-00035,STR-0004,2024-03-23,3,623.97,Completed
ORD-00006198,PRD-00020,STR-0004,2024-03-23,5,218.45,Returned
ORD-00006199,PRD-00004,STR-0004,2024-03-23,1,720.28,Completed
ORD-00006200,PRD-00008,STR-0017,2024-03-23,3,3048.99,Completed
ORD-00006201,PRD-00028,STR-0004,2024-03-23,3,480.15,Completed
ORD-00006202,PRD-00022,STR-0008,2024-03-23,3,346.68,Completed
ORD-00006203,PRD-00033,STR-0001,2024-03-23,2,763.96,Completed
ORD-00006204,PRD-00033,STR-0013,2024-03-23,2,763.96,Completed
ORD-00006205,PRD-00062,STR-0003,2024-03-23,2,880.9,Completed
ORD-00006206,PRD-00002,STR-0005,2024-03-23,3,1496.13,Completed
ORD-00006207,PRD-00033,STR-0006,2024-03-23,2,763.96,Cancelled
ORD-00006208,PRD-00055,STR-0015,2024-03-23,1,3.62,Completed
ORD-00006209,PRD-00061,STR-0013,2024-03-23,1,408.25,Completed
ORD-00006210,PRD-00018,STR-0007,2024-03-23,5,345.75,Cancelled
ORD-00006211,PRD-00064,STR-0014,2024-03-23,4,1105.32,Completed
ORD-00006212,PRD-00039,STR-0002,2024-03-23,5,1002.75,Returned
ORD-00006213,PRD-00064,STR-0016,2024-03-23,2,552.66,Completed
ORD-00006214,PRD-00006,STR-0015,2024-03-23,3,3470.4,Completed
ORD-00006215,PRD-00038,STR-0002,2024-03-23,1,220.35,Completed
ORD-00006216,PRD-00028,STR-0002,2024-03-23,3,480.15,Completed
ORD-00006217,PRD-00003,STR-0016,2024-03-23,2,761.28,Completed
ORD-00006218,PRD-00060,STR-0005,2024-03-23,3,762.93,Completed
ORD-00006219,PRD-00024,STR-0014,2024-03-23,3,206.73,Completed
ORD-00006220,PRD-00009,STR-0014,2024-03-23,5,5665.45,Cancelled
ORD-00006221,PRD-00027,STR-0006,2024-03-23,4,487.68,Completed
ORD-00006222,PRD-00030,STR-0011,2024-03-23,2,550.6,Completed
ORD-00006223,PRD-00014,STR-0006,2024-03-23,5,4807.0,Cancelled
ORD-00006224,PRD-00025,STR-0013,2024-03-23,2,163.22,Returned
ORD-00006225,PRD-00022,STR-0015,2024-03-23,5,577.8,Returned
ORD-00006226,PRD-00055,STR-0017,2024-03-23,1,3.62,Completed
ORD-00006227,PRD-00006,STR-0009,2024-03-23,2,2313.6,Returned
ORD-00006228,PRD-00030,STR-0012,2024-03-23,4,1101.2,Returned
ORD-00006229,PRD-00030,STR-0003,2024-03-23,5,1376.5,Cancelled
ORD-00006230,PRD-00048,STR-0008,2024-03-23,1,18.39,Completed
ORD-00006231,PRD-00055,STR-0006,2024-03-23,1,3.62,Returned
ORD-00006232,PRD-00025,STR-0011,2024-03-23,2,163.22,Completed
ORD-00006233,PRD-00060,STR-0002,2024-03-23,3,762.93,Completed
ORD-00006234,PRD-00061,STR-0001,2024-03-23,4,1633.0,Completed
ORD-00006235,PRD-00048,STR-0001,2024-03-23,5,91.95,Cancelled
ORD-00006236,PRD-00039,STR-0010,2024-03-23,5,1002.75,Cancelled
ORD-00006237,PRD-00052,STR-0007,2024-03-23,3,21.84,Completed
ORD-00006238,PRD-00049,STR-0017,2024-03-23,4,48.28,Returned
ORD-00006239,PRD-00054,STR-0005,2024-03-23,1,3.54,Completed
ORD-00006240,PRD-00002,STR-0011,2024-03-23,5,2493.55,Completed
ORD-00006241,PRD-00010,STR-0009,2024-03-23,5,3083.75,Completed
ORD-00006242,PRD-00046,STR-0009,2024-03-23,2,23.44,Completed
ORD-00006243,PRD-00048,STR-0011,2024-03-23,3,55.17,Completed
ORD-00006244,PRD-00026,STR-0007,2024-03-23,1,131.24,Returned
ORD-00006245,PRD-00042,STR-0003,2024-03-23,3,11.88,Completed
ORD-00006246,PRD-00013,STR-0014,2024-03-23,2,1622.8,Returned
ORD-00006247,PRD-00046,STR-0004,2024-03-23,1,11.72,Completed
ORD-00006248,PRD-00053,STR-0016,2024-03-23,3,54.81,Completed
ORD-00006249,PRD-00014,STR-0008,2024-03-23,4,3845.6,Completed
ORD-00006250,PRD-00052,STR-0012,2024-03-23,5,36.4,Completed
ORD-00006251,PRD-00043,STR-0001,2024-03-23,3,73.44,Completed
ORD-00006252,PRD-00063,STR-0008,2024-03-23,4,635.8,Completed
ORD-00006253,PRD-00019,STR-0008,2024-03-23,3,414.78,Completed
ORD-00006254,PRD-00054,STR-0016,2024-03-23,5,17.7,Completed
ORD-00006255,PRD-00006,STR-0007,2024-03-23,2,2313.6,Completed
ORD-00006256,PRD-00015,STR-0005,2024-03-23,5,257.15,Completed
ORD-00006257,PRD-00057,STR-0003,2024-03-23,5,1756.15,Cancelled
ORD-00006258,PRD-00030,STR-0012,2024-03-23,3,825.9,Returned
ORD-00006259,PRD-00057,STR-0011,2024-03-23,2,702.46,Completed
ORD-00006260,PRD-00010,STR-0006,2024-03-23,4,2467.0,Returned
ORD-00006261,PRD-00041,STR-0014,2024-03-23,2,206.76,Completed
ORD-00006262,PRD-00028,STR-0003,2024-03-23,1,160.05,Completed
ORD-00006263,PRD-00027,STR-0008,2024-03-23,1,121.92,Completed
ORD-00006264,PRD-00065,STR-0013,2024-03-23,2,569.1,Completed
ORD-00006265,PRD-00007,STR-0014,2024-03-23,3,2792.1,Cancelled
ORD-00006266,PRD-00034,STR-0001,2024-03-23,1,389.03,Completed
ORD-00006267,PRD-00013,STR-0017,2024-03-23,1,811.4,Completed
ORD-00006268,PRD-00054,STR-0010,2024-03-23,5,17.7,Completed
ORD-00006269,PRD-00012,STR-0002,2024-03-23,1,927.27,Completed
ORD-00006270,PRD-00009,STR-0017,2024-03-23,2,2266.18,Completed
ORD-00006271,PRD-00010,STR-0009,2024-03-23,1,616.75,Cancelled
ORD-00006272,PRD-00012,STR-0015,2024-03-23,1,927.27,Completed
ORD-00006273,PRD-00067,STR-0009,2024-03-23,4,281.84,Completed
ORD-00006274,PRD-00055,STR-0016,2024-03-23,5,18.1,Completed
ORD-00006275,PRD-00025,STR-0006,2024-03-23,1,81.61,Completed
ORD-00006276,PRD-00062,STR-0001,2024-03-23,2,880.9,Returned
ORD-00006277,PRD-00003,STR-0009,2024-03-24,2,761.28,Returned
ORD-00006278,PRD-00040,STR-0016,2024-03-24,3,1058.07,Completed
ORD-00006279,PRD-00027,STR-0010,2024-03-24,3,365.76,Completed
ORD-00006280,PRD-00014,STR-0002,2024-03-24,4,3845.6,Completed
ORD-00006281,PRD-00009,STR-0002,2024-03-24,1,1133.09,Completed
ORD-00006282,PRD-00051,STR-0001,2024-03-24,1,9.77,Completed
ORD-00006283,PRD-00038,STR-0004,2024-03-24,2,440.7,Completed
ORD-00006284,PRD-00031,STR-0011,2024-03-24,3,908.49,Completed
ORD-00006285,PRD-00059,STR-0010,2024-03-24,2,799.62,Completed
ORD-00006286,PRD-00061,STR-0005,2024-03-24,2,816.5,Returned
ORD-00006287,PRD-00030,STR-0012,2024-03-24,4,1101.2,Returned
ORD-00006288,PRD-00060,STR-0005,2024-03-24,1,254.31,Completed
ORD-00006289,PRD-00049,STR-0003,2024-03-24,5,60.35,Cancelled
ORD-00006290,PRD-00064,STR-0015,2024-03-24,4,1105.32,Completed
ORD-00006291,PRD-00061,STR-0015,2024-03-24,3,1224.75,Completed
ORD-00006292,PRD-00028,STR-0017,2024-03-24,4,640.2,Completed
ORD-00006293,PRD-00010,STR-0005,2024-03-24,2,1233.5,Cancelled
ORD-00006294,PRD-00011,STR-0008,2024-03-24,5,2470.4,Completed
ORD-00006295,PRD-00021,STR-0002,2024-03-24,3,102.84,Cancelled
ORD-00006296,PRD-00061,STR-0008,2024-03-24,1,408.25,Completed
ORD-00006297,PRD-00047,STR-0004,2024-03-24,5,96.8,Completed
ORD-00006298,PRD-00041,STR-0011,2024-03-24,5,516.9,Completed
ORD-00006299,PRD-00066,STR-0003,2024-03-24,4,1092.44,Returned
ORD-00006300,PRD-00029,STR-0009,2024-03-24,1,216.34,Cancelled
ORD-00006301,PRD-00004,STR-0016,2024-03-24,5,3601.4,Returned
ORD-00006302,PRD-00052,STR-0010,2024-03-24,1,7.28,Completed
ORD-00006303,PRD-00014,STR-0012,2024-03-24,4,3845.6,Completed
ORD-00006304,PRD-00066,STR-0011,2024-03-24,5,1365.55,Completed
